,0,1,
16492,0.999994585,5.41E-06,0.999994585
16493,0.99859712,0.00140288,0.99859712
16494,0.99816793,0.00183207,0.99816793
16495,0.965806349,0.034193651,0.965806349
16496,0.999770762,0.000229238,0.999770762
16497,0.999774574,0.000225426,0.999774574
16498,0.999908184,9.18E-05,0.999908184
16499,0.999646204,0.000353796,0.999646204
16500,0.99999692,3.08E-06,0.99999692
16501,0.998027366,0.001972634,0.998027366
16502,0.996706718,0.003293282,0.996706718
16503,0.997177848,0.002822152,0.997177848
16504,0.99508179,0.00491821,0.99508179
16505,0.99897382,0.00102618,0.99897382
16506,0.999269237,0.000730763,0.999269237
16507,0.998992833,0.001007167,0.998992833
16508,0.999989202,1.08E-05,0.999989202
16509,0.999999858,1.42E-07,0.999999858
16510,0.988594683,0.011405317,0.988594683
16511,0.996458199,0.003541801,0.996458199
16512,0.997884551,0.002115449,0.997884551
16513,0.983208651,0.016791349,0.983208651
16514,0.984121142,0.015878858,0.984121142
16515,0.999812418,0.000187582,0.999812418
16516,0.999961186,3.88E-05,0.999961186
16517,0.988660936,0.011339064,0.988660936
16518,0.999941207,5.88E-05,0.999941207
16519,0.982691193,0.017308807,0.982691193
16520,0.999873322,0.000126678,0.999873322
16521,0.999996306,3.69E-06,0.999996306
16522,0.999997358,2.64E-06,0.999997358
16523,0.999287033,0.000712967,0.999287033
16524,0.999793636,0.000206364,0.999793636
16525,0.999542174,0.000457826,0.999542174
16526,0.999905982,9.40E-05,0.999905982
16527,0.998170478,0.001829522,0.998170478
16528,0.999758111,0.000241889,0.999758111
16529,0.999860821,0.000139179,0.999860821
16530,0.080019405,0.919980595,0.919980595
16531,0.998755264,0.001244736,0.998755264
16532,0.999678751,0.000321249,0.999678751
16533,0.990784536,0.009215464,0.990784536
16534,0.999105471,0.000894529,0.999105471
16535,0.999710578,0.000289422,0.999710578
16536,0.994592106,0.005407894,0.994592106
16537,0.998827303,0.001172697,0.998827303
16538,0.999948212,5.18E-05,0.999948212
16539,0.999940872,5.91E-05,0.999940872
16540,0.894857782,0.105142218,0.894857782
16541,0.99885869,0.00114131,0.99885869
16542,0.981137129,0.018862871,0.981137129
16543,0.990320798,0.009679202,0.990320798
16544,0.999930064,6.99E-05,0.999930064
16545,0.999380795,0.000619205,0.999380795
16546,0.999851702,0.000148298,0.999851702
16547,0.954645593,0.045354407,0.954645593
16548,0.953296766,0.046703234,0.953296766
16549,0.999966243,3.38E-05,0.999966243
16550,0.999634763,0.000365237,0.999634763
16551,0.979094739,0.020905261,0.979094739
16552,0.979187871,0.020812129,0.979187871
16553,0.99976332,0.00023668,0.99976332
16554,0.995986357,0.004013643,0.995986357
16555,0.999836784,0.000163216,0.999836784
16556,0.987955433,0.012044567,0.987955433
16557,0.969929753,0.030070247,0.969929753
16558,0.999933044,6.70E-05,0.999933044
16559,0.999942288,5.77E-05,0.999942288
16560,0.999863252,0.000136748,0.999863252
16561,0.937977398,0.062022602,0.937977398
16562,0.991697874,0.008302126,0.991697874
16563,0.997503009,0.002496991,0.997503009
16564,0.979537276,0.020462724,0.979537276
16565,0.999997894,2.11E-06,0.999997894
16566,0.999970729,2.93E-05,0.999970729
16567,0.999969375,3.06E-05,0.999969375
16568,0.997222157,0.002777843,0.997222157
16569,0.999583524,0.000416476,0.999583524
16570,0.99131383,0.00868617,0.99131383
16571,0.999966677,3.33E-05,0.999966677
16572,0.9344332,0.0655668,0.9344332
16573,0.988103962,0.011896038,0.988103962
16574,0.985935019,0.014064981,0.985935019
16575,0.999906978,9.30E-05,0.999906978
16576,0.993144181,0.006855819,0.993144181
16577,0.999909424,9.06E-05,0.999909424
16578,0.996967972,0.003032028,0.996967972
16579,0.993098235,0.006901765,0.993098235
16580,0.999996005,3.99E-06,0.999996005
16581,0.999299926,0.000700074,0.999299926
16582,0.999323865,0.000676135,0.999323865
16583,0.999611365,0.000388635,0.999611365
16584,0.999875896,0.000124104,0.999875896
16585,0.981735596,0.018264404,0.981735596
16586,0.845778698,0.154221302,0.845778698
16587,0.886611387,0.113388613,0.886611387
16588,0.999995386,4.61E-06,0.999995386
16589,0.997785978,0.002214022,0.997785978
16590,0.999999873,1.27E-07,0.999999873
16591,0.999041212,0.000958788,0.999041212
16592,0.99925722,0.00074278,0.99925722
16593,0.999950813,4.92E-05,0.999950813
16594,0.989902468,0.010097532,0.989902468
16595,0.997339951,0.002660049,0.997339951
16596,0.999317575,0.000682425,0.999317575
16597,0.999087158,0.000912842,0.999087158
16598,0.999064901,0.000935099,0.999064901
16599,0.988871828,0.011128172,0.988871828
16600,0.999879843,0.000120157,0.999879843
16601,0.991432124,0.008567876,0.991432124
16602,0.96442875,0.03557125,0.96442875
16603,0.994140253,0.005859747,0.994140253
16604,0.999998723,1.28E-06,0.999998723
16605,0.999414516,0.000585484,0.999414516
16606,0.977247471,0.022752529,0.977247471
16607,0.999408078,0.000591922,0.999408078
16608,0.993388775,0.006611225,0.993388775
16609,0.940940626,0.059059374,0.940940626
16610,0.998487434,0.001512566,0.998487434
16611,0.99974679,0.00025321,0.99974679
16612,0.99939909,0.00060091,0.99939909
16613,0.972600567,0.027399433,0.972600567
16614,0.999936864,6.31E-05,0.999936864
16615,0.999953372,4.66E-05,0.999953372
16616,0.997291226,0.002708774,0.997291226
16617,0.999109282,0.000890718,0.999109282
16618,0.999025834,0.000974166,0.999025834
16619,0.99807965,0.00192035,0.99807965
16620,0.998664857,0.001335143,0.998664857
16621,0.956719042,0.043280958,0.956719042
16622,0.999997018,2.98E-06,0.999997018
16623,0.999053842,0.000946158,0.999053842
16624,0.9994086,0.0005914,0.9994086
16625,0.995997943,0.004002057,0.995997943
16626,0.898478391,0.101521609,0.898478391
16627,0.999976145,2.39E-05,0.999976145
16628,0.986590975,0.013409025,0.986590975
16629,0.879030965,0.120969035,0.879030965
16630,0.997938052,0.002061948,0.997938052
16631,0.951339964,0.048660036,0.951339964
16632,0.999997769,2.23E-06,0.999997769
16633,0.977964818,0.022035182,0.977964818
16634,0.998958947,0.001041053,0.998958947
16635,0.999995841,4.16E-06,0.999995841
16636,0.995246604,0.004753396,0.995246604
16637,0.932696145,0.067303855,0.932696145
16638,0.999921313,7.87E-05,0.999921313
16639,0.999999939,6.12E-08,0.999999939
16640,0.996056717,0.003943283,0.996056717
16641,0.984767509,0.015232491,0.984767509
16642,0.998229906,0.001770094,0.998229906
16643,0.997318469,0.002681531,0.997318469
16644,0.738547409,0.261452591,0.738547409
16645,0.999742021,0.000257979,0.999742021
16646,0.998475581,0.001524419,0.998475581
16647,0.999461518,0.000538482,0.999461518
16648,0.999812979,0.000187021,0.999812979
16649,0.881765746,0.118234254,0.881765746
16650,1,2.22E-16,1
16651,0.989482447,0.010517553,0.989482447
16652,0.990935864,0.009064136,0.990935864
16653,0.964656139,0.035343861,0.964656139
16654,0.951656896,0.048343104,0.951656896
16655,0.993914172,0.006085828,0.993914172
16656,0.993543597,0.006456403,0.993543597
16657,0.87276635,0.12723365,0.87276635
16658,0.998268664,0.001731336,0.998268664
16659,0.967008126,0.032991874,0.967008126
16660,0.998457329,0.001542671,0.998457329
16661,0.993252421,0.006747579,0.993252421
16662,0.999050545,0.000949455,0.999050545
16663,0.851101467,0.148898533,0.851101467
16664,0.999546458,0.000453542,0.999546458
16665,0.996586768,0.003413232,0.996586768
16666,0.999737819,0.000262181,0.999737819
16667,0.999995009,4.99E-06,0.999995009
16668,0.999966062,3.39E-05,0.999966062
16669,0.999913556,8.64E-05,0.999913556
16670,0.999335395,0.000664605,0.999335395
16671,0.999470649,0.000529351,0.999470649
16672,0.968768238,0.031231762,0.968768238
16673,0.999998674,1.33E-06,0.999998674
16674,0.999946413,5.36E-05,0.999946413
16675,0.999683271,0.000316729,0.999683271
16676,0.997291062,0.002708938,0.997291062
16677,0.997805519,0.002194481,0.997805519
16678,0.617948093,0.382051907,0.617948093
16679,0.999982927,1.71E-05,0.999982927
16680,0.999732328,0.000267672,0.999732328
16681,0.964362916,0.035637084,0.964362916
16682,0.984012813,0.015987187,0.984012813
16683,0.996345573,0.003654427,0.996345573
16684,0.99995532,4.47E-05,0.99995532
16685,0.976085648,0.023914352,0.976085648
16686,0.994948247,0.005051753,0.994948247
16687,0.989277151,0.010722849,0.989277151
16688,0.999660356,0.000339644,0.999660356
16689,0.999088032,0.000911968,0.999088032
16690,0.981398182,0.018601818,0.981398182
16691,0.999999366,6.34E-07,0.999999366
16692,0.99974593,0.00025407,0.99974593
16693,0.999987311,1.27E-05,0.999987311
16694,0.976894939,0.023105061,0.976894939
16695,0.939649734,0.060350266,0.939649734
16696,0.999870756,0.000129244,0.999870756
16697,0.997344385,0.002655615,0.997344385
16698,0.920467833,0.079532167,0.920467833
16699,0.999963977,3.60E-05,0.999963977
16700,0.999853922,0.000146078,0.999853922
16701,0.955452768,0.044547232,0.955452768
16702,0.999432855,0.000567145,0.999432855
16703,0.978716428,0.021283572,0.978716428
16704,0.975287992,0.024712008,0.975287992
16705,0.956806106,0.043193894,0.956806106
16706,0.998552586,0.001447414,0.998552586
16707,0.999605097,0.000394903,0.999605097
16708,0.99954696,0.00045304,0.99954696
16709,0.995475683,0.004524317,0.995475683
16710,0.952683341,0.047316659,0.952683341
16711,0.999280323,0.000719677,0.999280323
16712,0.999902928,9.71E-05,0.999902928
16713,0.999994795,5.20E-06,0.999994795
16714,0.991500829,0.008499171,0.991500829
16715,0.999999999,9.27E-10,0.999999999
16716,0.993189327,0.006810673,0.993189327
16717,0.988424771,0.011575229,0.988424771
16718,0.944441703,0.055558297,0.944441703
16719,0.999971073,2.89E-05,0.999971073
16720,0.990854814,0.009145186,0.990854814
16721,0.988426067,0.011573933,0.988426067
16722,0.999999998,2.38E-09,0.999999998
16723,0.996778761,0.003221239,0.996778761
16724,0.997589839,0.002410161,0.997589839
16725,0.983034912,0.016965088,0.983034912
16726,0.979087448,0.020912552,0.979087448
16727,0.997082808,0.002917192,0.997082808
16728,0.998060583,0.001939417,0.998060583
16729,0.956864015,0.043135985,0.956864015
16730,0.952070545,0.047929455,0.952070545
16731,0.997944504,0.002055496,0.997944504
16732,0.971015103,0.028984897,0.971015103
16733,0.994871826,0.005128174,0.994871826
16734,0.999018083,0.000981917,0.999018083
16735,0.999999982,1.81E-08,0.999999982
16736,0.976846111,0.023153889,0.976846111
16737,0.999564376,0.000435624,0.999564376
16738,0.999976211,2.38E-05,0.999976211
16739,0.999970259,2.97E-05,0.999970259
16740,0.999896524,0.000103476,0.999896524
16741,0.949313815,0.050686185,0.949313815
16742,0.992442537,0.007557463,0.992442537
16743,0.999999878,1.22E-07,0.999999878
16744,0.974117679,0.025882321,0.974117679
16745,0.999943755,5.62E-05,0.999943755
16746,0.994386718,0.005613282,0.994386718
16747,0.956051821,0.043948179,0.956051821
16748,0.99994731,5.27E-05,0.99994731
16749,0.99999877,1.23E-06,0.99999877
16750,0.999874552,0.000125448,0.999874552
16751,0.884867639,0.115132361,0.884867639
16752,0.986401091,0.013598909,0.986401091
16753,0.875838838,0.124161162,0.875838838
16754,0.97720908,0.02279092,0.97720908
16755,0.99999683,3.17E-06,0.99999683
16756,0.999625669,0.000374331,0.999625669
16757,0.999936071,6.39E-05,0.999936071
16758,0.999906674,9.33E-05,0.999906674
16759,0.999974914,2.51E-05,0.999974914
16760,0.980729006,0.019270994,0.980729006
16761,0.999997038,2.96E-06,0.999997038
16762,0.999682749,0.000317251,0.999682749
16763,0.997048274,0.002951726,0.997048274
16764,0.999043307,0.000956693,0.999043307
16765,0.999958439,4.16E-05,0.999958439
16766,0.998545872,0.001454128,0.998545872
16767,0.999630571,0.000369429,0.999630571
16768,0.999981724,1.83E-05,0.999981724
16769,0.994156399,0.005843601,0.994156399
16770,0.999715891,0.000284109,0.999715891
16771,0.972136706,0.027863294,0.972136706
16772,0.999886443,0.000113557,0.999886443
16773,0.999899006,0.000100994,0.999899006
16774,0.962251506,0.037748494,0.962251506
16775,0.997035785,0.002964215,0.997035785
16776,0.679798485,0.320201515,0.679798485
16777,0.990884212,0.009115788,0.990884212
16778,0.951709063,0.048290937,0.951709063
16779,0.989349084,0.010650916,0.989349084
16780,0.999964082,3.59E-05,0.999964082
16781,0.998869308,0.001130692,0.998869308
16782,0.961815168,0.038184832,0.961815168
16783,0.79997113,0.20002887,0.79997113
16784,0.981940306,0.018059694,0.981940306
16785,0.999981079,1.89E-05,0.999981079
16786,0.999832852,0.000167148,0.999832852
16787,0.99992773,7.23E-05,0.99992773
16788,0.996977446,0.003022554,0.996977446
16789,0.993227918,0.006772082,0.993227918
16790,0.998565659,0.001434341,0.998565659
16791,0.999605784,0.000394216,0.999605784
16792,0.998821854,0.001178146,0.998821854
16793,0.999990607,9.39E-06,0.999990607
16794,0.995734085,0.004265915,0.995734085
16795,0.999820197,0.000179803,0.999820197
16796,0.999478531,0.000521469,0.999478531
16797,0.999940703,5.93E-05,0.999940703
16798,0.968695653,0.031304347,0.968695653
16799,0.999908408,9.16E-05,0.999908408
16800,0.999860806,0.000139194,0.999860806
16801,0.99148403,0.00851597,0.99148403
16802,0.999397469,0.000602531,0.999397469
16803,0.983583287,0.016416713,0.983583287
16804,0.996639401,0.003360599,0.996639401
16805,0.997261064,0.002738936,0.997261064
16806,0.999950532,4.95E-05,0.999950532
16807,0.992651459,0.007348541,0.992651459
16808,0.989908701,0.010091299,0.989908701
16809,0.998811399,0.001188601,0.998811399
16810,0.677581534,0.322418466,0.677581534
16811,0.991771953,0.008228047,0.991771953
16812,0.996694713,0.003305287,0.996694713
16813,0.992262734,0.007737266,0.992262734
16814,0.364058701,0.635941299,0.635941299
16815,0.996754797,0.003245203,0.996754797
16816,0.99934402,0.00065598,0.99934402
16817,0.997987794,0.002012206,0.997987794
16818,0.977920583,0.022079417,0.977920583
16819,0.99951684,0.00048316,0.99951684
16820,0.986810539,0.013189461,0.986810539
16821,0.970782747,0.029217253,0.970782747
16822,0.998550275,0.001449725,0.998550275
16823,0.929439506,0.070560494,0.929439506
16824,0.988105239,0.011894761,0.988105239
16825,0.961725884,0.038274116,0.961725884
16826,0.866770294,0.133229706,0.866770294
16827,0.995755139,0.004244861,0.995755139
16828,0.982767929,0.017232071,0.982767929
16829,0.999711509,0.000288491,0.999711509
16830,0.861043023,0.138956977,0.861043023
16831,0.99998326,1.67E-05,0.99998326
16832,0.99892545,0.00107455,0.99892545
16833,0.999729964,0.000270036,0.999729964
16834,0.999995077,4.92E-06,0.999995077
16835,0.990522239,0.009477761,0.990522239
16836,0.99960085,0.00039915,0.99960085
16837,0.97057118,0.02942882,0.97057118
16838,0.99998145,1.85E-05,0.99998145
16839,0.99635923,0.00364077,0.99635923
16840,0.999999994,6.19E-09,0.999999994
16841,0.527091087,0.472908913,0.527091087
16842,0.999513656,0.000486344,0.999513656
16843,0.982245464,0.017754536,0.982245464
16844,0.999999874,1.26E-07,0.999999874
16845,0.991117731,0.008882269,0.991117731
16846,0.999926788,7.32E-05,0.999926788
16847,0.996293067,0.003706933,0.996293067
16848,0.718416222,0.281583778,0.718416222
16849,0.998477122,0.001522878,0.998477122
16850,0.952525415,0.047474585,0.952525415
16851,0.998474906,0.001525094,0.998474906
16852,0.999901604,9.84E-05,0.999901604
16853,0.981279659,0.018720341,0.981279659
16854,0.981834495,0.018165505,0.981834495
16855,0.998344108,0.001655892,0.998344108
16856,0.590587264,0.409412736,0.590587264
16857,0.976863458,0.023136542,0.976863458
16858,0.999654451,0.000345549,0.999654451
16859,0.991740259,0.008259741,0.991740259
16860,0.999978838,2.12E-05,0.999978838
16861,0.999985694,1.43E-05,0.999985694
16862,0.994715899,0.005284101,0.994715899
16863,0.886767761,0.113232239,0.886767761
16864,0.901209586,0.098790414,0.901209586
16865,0.165310647,0.834689353,0.834689353
16866,0.996924962,0.003075038,0.996924962
16867,0.999935712,6.43E-05,0.999935712
16868,0.992017586,0.007982414,0.992017586
16869,0.997090101,0.002909899,0.997090101
16870,0.977971992,0.022028008,0.977971992
16871,0.999865955,0.000134045,0.999865955
16872,0.99924123,0.00075877,0.99924123
16873,0.99999986,1.40E-07,0.99999986
16874,0.99953801,0.00046199,0.99953801
16875,0.997785083,0.002214917,0.997785083
16876,0.998969691,0.001030309,0.998969691
16877,0.999811466,0.000188534,0.999811466
16878,0.99997871,2.13E-05,0.99997871
16879,0.999260533,0.000739467,0.999260533
16880,0.999867182,0.000132818,0.999867182
16881,0.999331869,0.000668131,0.999331869
16882,0.945100304,0.054899696,0.945100304
16883,0.994875632,0.005124368,0.994875632
16884,0.99969294,0.00030706,0.99969294
16885,0.998951264,0.001048736,0.998951264
16886,0.969892033,0.030107967,0.969892033
16887,0.698778817,0.301221183,0.698778817
16888,0.99989195,0.00010805,0.99989195
16889,0.999483864,0.000516136,0.999483864
16890,0.999088004,0.000911996,0.999088004
16891,0.999995901,4.10E-06,0.999995901
16892,0.990431702,0.009568298,0.990431702
16893,1,3.68E-12,1
16894,0.999932832,6.72E-05,0.999932832
16895,0.99361528,0.00638472,0.99361528
16896,0.992388592,0.007611408,0.992388592
16897,0.996422069,0.003577931,0.996422069
16898,0.999922604,7.74E-05,0.999922604
16899,0.956922899,0.043077101,0.956922899
16900,0.998959856,0.001040144,0.998959856
16901,0.999510548,0.000489452,0.999510548
16902,0.219704108,0.780295892,0.780295892
16903,0.217664642,0.782335358,0.782335358
16904,0.999954403,4.56E-05,0.999954403
16905,0.981878557,0.018121443,0.981878557
16906,0.991301975,0.008698025,0.991301975
16907,0.963049755,0.036950245,0.963049755
16908,0.999752598,0.000247402,0.999752598
16909,0.999741203,0.000258797,0.999741203
16910,0.998307748,0.001692252,0.998307748
16911,0.902180085,0.097819915,0.902180085
16912,0.999800276,0.000199724,0.999800276
16913,0.999497091,0.000502909,0.999497091
16914,0.667552131,0.332447869,0.667552131
16915,0.963031599,0.036968401,0.963031599
16916,0.999031575,0.000968425,0.999031575
16917,0.993866672,0.006133328,0.993866672
16918,0.996553582,0.003446418,0.996553582
16919,0.999751136,0.000248864,0.999751136
16920,0.998693159,0.001306841,0.998693159
16921,0.996235572,0.003764428,0.996235572
16922,0.120022457,0.879977543,0.879977543
16923,0.818828975,0.181171025,0.818828975
16924,0.996406913,0.003593087,0.996406913
16925,0.999539255,0.000460745,0.999539255
16926,0.994717486,0.005282514,0.994717486
16927,0.999988929,1.11E-05,0.999988929
16928,0.999969275,3.07E-05,0.999969275
16929,0.999074829,0.000925171,0.999074829
16930,0.999026539,0.000973461,0.999026539
16931,0.196959448,0.803040552,0.803040552
16932,0.999990491,9.51E-06,0.999990491
16933,0.999827689,0.000172311,0.999827689
16934,0.992833468,0.007166532,0.992833468
16935,0.970765832,0.029234168,0.970765832
16936,0.999519217,0.000480783,0.999519217
16937,0.999999328,6.72E-07,0.999999328
16938,0.980220143,0.019779857,0.980220143
16939,0.979028086,0.020971914,0.979028086
16940,0.987246922,0.012753078,0.987246922
16941,0.999618046,0.000381954,0.999618046
16942,0.999557567,0.000442433,0.999557567
16943,0.999337335,0.000662665,0.999337335
16944,0.999997054,2.95E-06,0.999997054
16945,0.999964198,3.58E-05,0.999964198
16946,0.989544468,0.010455532,0.989544468
16947,0.99965398,0.00034602,0.99965398
16948,0.94273271,0.05726729,0.94273271
16949,0.995237827,0.004762173,0.995237827
16950,0.944903592,0.055096408,0.944903592
16951,0.999803412,0.000196588,0.999803412
16952,0.999477799,0.000522201,0.999477799
16953,0.997014162,0.002985838,0.997014162
16954,0.996341542,0.003658458,0.996341542
16955,0.998743016,0.001256984,0.998743016
16956,0.999999975,2.53E-08,0.999999975
16957,0.996226211,0.003773789,0.996226211
16958,0.995262859,0.004737141,0.995262859
16959,0.985494458,0.014505542,0.985494458
16960,0.999263797,0.000736203,0.999263797
16961,0.99979878,0.00020122,0.99979878
16962,0.97625804,0.02374196,0.97625804
16963,0.99862249,0.00137751,0.99862249
16964,0.999999593,4.07E-07,0.999999593
16965,0.90391305,0.09608695,0.90391305
16966,0.971890439,0.028109561,0.971890439
16967,0.995196923,0.004803077,0.995196923
16968,0.992108182,0.007891818,0.992108182
16969,0.999934694,6.53E-05,0.999934694
16970,0.999989146,1.09E-05,0.999989146
16971,0.999455566,0.000544434,0.999455566
16972,0.99999876,1.24E-06,0.99999876
16973,0.978908078,0.021091922,0.978908078
16974,0.990451105,0.009548895,0.990451105
16975,0.999995001,5.00E-06,0.999995001
16976,0.981904127,0.018095873,0.981904127
16977,0.893804433,0.106195567,0.893804433
16978,0.30548404,0.69451596,0.69451596
16979,0.999721995,0.000278005,0.999721995
16980,0.941716393,0.058283607,0.941716393
16981,0.997331844,0.002668156,0.997331844
16982,0.995848953,0.004151047,0.995848953
16983,0.998978479,0.001021521,0.998978479
16984,0.99999997,3.04E-08,0.99999997
16985,0.999949569,5.04E-05,0.999949569
16986,0.999427338,0.000572662,0.999427338
16987,0.998325979,0.001674021,0.998325979
16988,0.999902485,9.75E-05,0.999902485
16989,0.999778873,0.000221127,0.999778873
16990,0.999999834,1.66E-07,0.999999834
16991,0.993496422,0.006503578,0.993496422
16992,0.999997376,2.62E-06,0.999997376
16993,0.999999889,1.11E-07,0.999999889
16994,0.999503778,0.000496222,0.999503778
16995,0.835493313,0.164506687,0.835493313
16996,0.995503951,0.004496049,0.995503951
16997,0.999287815,0.000712185,0.999287815
16998,0.9997253,0.0002747,0.9997253
16999,0.944751794,0.055248206,0.944751794
17000,0.940753875,0.059246125,0.940753875
17001,0.989071588,0.010928412,0.989071588
17002,0.998069797,0.001930203,0.998069797
17003,0.995524322,0.004475678,0.995524322
17004,0.968478034,0.031521966,0.968478034
17005,0.998300818,0.001699182,0.998300818
17006,0.985703241,0.014296759,0.985703241
17007,0.999774589,0.000225411,0.999774589
17008,0.989790813,0.010209187,0.989790813
17009,0.99997273,2.73E-05,0.99997273
17010,0.999989664,1.03E-05,0.999989664
17011,0.999921187,7.88E-05,0.999921187
17012,0.987856407,0.012143593,0.987856407
17013,0.998017823,0.001982177,0.998017823
17014,0.999120348,0.000879652,0.999120348
17015,0.998085893,0.001914107,0.998085893
17016,0.958264889,0.041735111,0.958264889
17017,0.743664225,0.256335775,0.743664225
17018,0.919377015,0.080622985,0.919377015
17019,0.994748402,0.005251598,0.994748402
17020,0.999477582,0.000522418,0.999477582
17021,0.986573304,0.013426696,0.986573304
17022,0.884830654,0.115169346,0.884830654
17023,0.992635713,0.007364287,0.992635713
17024,0.997816913,0.002183087,0.997816913
17025,0.992618008,0.007381992,0.992618008
17026,0.99997467,2.53E-05,0.99997467
17027,0.999983687,1.63E-05,0.999983687
17028,0.991784257,0.008215743,0.991784257
17029,0.966442033,0.033557967,0.966442033
17030,0.999998496,1.50E-06,0.999998496
17031,0.998582556,0.001417444,0.998582556
17032,0.981577247,0.018422753,0.981577247
17033,0.999998055,1.95E-06,0.999998055
17034,0.999718464,0.000281536,0.999718464
17035,0.994345619,0.005654381,0.994345619
17036,0.999921898,7.81E-05,0.999921898
17037,0.984388562,0.015611438,0.984388562
17038,0.992374263,0.007625737,0.992374263
17039,0.998151456,0.001848544,0.998151456
17040,0.998657984,0.001342016,0.998657984
17041,0.957898376,0.042101624,0.957898376
17042,0.999748604,0.000251396,0.999748604
17043,0.899301195,0.100698805,0.899301195
17044,0.999995446,4.55E-06,0.999995446
17045,0.994146561,0.005853439,0.994146561
17046,0.999988844,1.12E-05,0.999988844
17047,0.999942654,5.73E-05,0.999942654
17048,0.996890846,0.003109154,0.996890846
17049,0.999928926,7.11E-05,0.999928926
17050,0.999995947,4.05E-06,0.999995947
17051,1,2.07E-13,1
17052,0.999695155,0.000304845,0.999695155
17053,0.989938367,0.010061633,0.989938367
17054,0.999690038,0.000309962,0.999690038
17055,0.999997161,2.84E-06,0.999997161
17056,0.999715769,0.000284231,0.999715769
17057,0.999766244,0.000233756,0.999766244
17058,0.999159385,0.000840615,0.999159385
17059,0.998751327,0.001248673,0.998751327
17060,0.999390803,0.000609197,0.999390803
17061,0.99997152,2.85E-05,0.99997152
17062,0.995382581,0.004617419,0.995382581
17063,0.354267105,0.645732895,0.645732895
17064,0.998713109,0.001286891,0.998713109
17065,0.996710168,0.003289832,0.996710168
17066,0.999563346,0.000436654,0.999563346
17067,0.999813592,0.000186408,0.999813592
17068,0.999997615,2.39E-06,0.999997615
17069,0.999450304,0.000549696,0.999450304
17070,0.99992827,7.17E-05,0.99992827
17071,0.998741867,0.001258133,0.998741867
17072,0.947752576,0.052247424,0.947752576
17073,0.999969361,3.06E-05,0.999969361
17074,0.998550241,0.001449759,0.998550241
17075,0.834419239,0.165580761,0.834419239
17076,0.999918379,8.16E-05,0.999918379
17077,0.999672804,0.000327196,0.999672804
17078,0.999983862,1.61E-05,0.999983862
17079,0.999445291,0.000554709,0.999445291
17080,0.999999993,7.06E-09,0.999999993
17081,0.999051045,0.000948955,0.999051045
17082,0.999959255,4.07E-05,0.999959255
17083,0.999999999,1.22E-09,0.999999999
17084,0.999939439,6.06E-05,0.999939439
17085,0.999999997,3.17E-09,0.999999997
17086,0.876807202,0.123192798,0.876807202
17087,0.978230422,0.021769578,0.978230422
17088,0.997316598,0.002683402,0.997316598
17089,0.999829621,0.000170379,0.999829621
17090,0.999995883,4.12E-06,0.999995883
17091,0.732610681,0.267389319,0.732610681
17092,0.993461965,0.006538035,0.993461965
17093,0.989467205,0.010532795,0.989467205
17094,0.999999975,2.50E-08,0.999999975
17095,0.995092885,0.004907115,0.995092885
17096,0.999993865,6.14E-06,0.999993865
17097,0.966214197,0.033785803,0.966214197
17098,0.999937273,6.27E-05,0.999937273
17099,0.984374446,0.015625554,0.984374446
17100,0.999998643,1.36E-06,0.999998643
17101,0.999982853,1.71E-05,0.999982853
17102,0.999997561,2.44E-06,0.999997561
17103,0.999838939,0.000161061,0.999838939
17104,0.999920649,7.94E-05,0.999920649
17105,0.999538278,0.000461722,0.999538278
17106,0.999902455,9.75E-05,0.999902455
17107,0.999971726,2.83E-05,0.999971726
17108,0.999994099,5.90E-06,0.999994099
17109,0.999951928,4.81E-05,0.999951928
17110,0.9635842,0.0364158,0.9635842
17111,0.973102713,0.026897287,0.973102713
17112,0.892710873,0.107289127,0.892710873
17113,0.999999999,1.15E-09,0.999999999
17114,0.99999663,3.37E-06,0.99999663
17115,0.999975248,2.48E-05,0.999975248
17116,0.996736685,0.003263315,0.996736685
17117,0.999703715,0.000296285,0.999703715
17118,0.982433842,0.017566158,0.982433842
17119,0.997586005,0.002413995,0.997586005
17120,0.988033791,0.011966209,0.988033791
17121,0.999963561,3.64E-05,0.999963561
17122,0.999853948,0.000146052,0.999853948
17123,0.999253515,0.000746485,0.999253515
17124,0.979928629,0.020071371,0.979928629
17125,0.999999994,6.02E-09,0.999999994
17126,0.992730037,0.007269963,0.992730037
17127,0.999981345,1.87E-05,0.999981345
17128,0.966847247,0.033152753,0.966847247
17129,0.999999571,4.29E-07,0.999999571
17130,0.986194625,0.013805375,0.986194625
17131,0.997531224,0.002468776,0.997531224
17132,0.995806972,0.004193028,0.995806972
17133,0.999901435,9.86E-05,0.999901435
17134,0.962147886,0.037852114,0.962147886
17135,0.994338265,0.005661735,0.994338265
17136,0.995980707,0.004019293,0.995980707
17137,0.999965567,3.44E-05,0.999965567
17138,0.99971012,0.00028988,0.99971012
17139,0.997652619,0.002347381,0.997652619
17140,0.989161,0.010839,0.989161
17141,0.888848084,0.111151916,0.888848084
17142,0.976919102,0.023080898,0.976919102
17143,0.99767599,0.00232401,0.99767599
17144,0.99998921,1.08E-05,0.99998921
17145,0.99733981,0.00266019,0.99733981
17146,0.999155325,0.000844675,0.999155325
17147,0.999566017,0.000433983,0.999566017
17148,0.986925335,0.013074665,0.986925335
17149,0.99854655,0.00145345,0.99854655
17150,0.998799917,0.001200083,0.998799917
17151,0.962953112,0.037046888,0.962953112
